"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-10-01","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-01","2019-10-31","2019-11-01","00:00:00","","11","130","0"
"2019-10-01","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L98164083E","2019-10-01","2019-10-03","2019-10-04","00:00:00","2019/11/21","10","10","0"
"2019-10-01","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-01","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-02","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-02","2019-10-31","2019-11-01","00:00:00","","11","130","0"
"2019-10-02","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-02","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-02","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-02","2019-11-30","2019-12-01","00:00:00","","12","141","0"
"2019-10-02","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L98164083E","2019-10-02","2019-10-03","2019-10-04","00:00:00","2019/11/21","10","10","0"
"2019-10-03","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-03","2019-11-30","2019-12-01","00:00:00","","12","141","0"
"2019-10-03","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-03","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-03","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-03","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-03","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L98164083E","2019-10-03","2019-10-03","2019-10-04","00:00:00","2019/11/21","10","10","0"
"2019-10-04","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-04","2019-11-30","2019-12-01","00:00:00","","12","141","0"
"2019-10-04","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-04","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-04","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-04","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-04","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L98164083E","2019-10-04","2019-10-04","2019-10-04","00:00:00","2019/11/21","10","10","0"
"2019-10-05","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-05","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-05","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-05","2019-11-30","2019-12-01","00:00:00","","12","141","0"
"2019-10-05","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-05","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-06","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-05","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-06","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-05","2019-11-30","2019-12-01","00:00:00","","12","141","0"
"2019-10-06","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-05","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-07","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-07","2019-11-30","2019-12-01","00:00:00","","12","141","0"
"2019-10-07","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-07","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-07","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-07","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-08","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-08","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-08","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-08","2019-11-30","2019-12-01","00:00:00","","12","141","0"
"2019-10-08","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-08","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-09","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-09","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-09","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-09","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-09","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-09","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-09","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-09","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-09","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-09","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-09","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-09","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-10","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-10","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-10","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-10","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-10","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-10","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-10","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-10","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-10","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-10","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-10","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-10","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-11","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-11","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-11","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-11","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-11","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-11","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-11","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-11","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-11","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-11","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-11","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-11","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-12","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-11","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-12","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-11","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-12","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-11","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-12","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-11","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-12","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-11","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-12","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-11","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-13","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-13","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-13","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-13","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-13","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-13","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-13","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-13","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-13","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-13","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-13","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-13","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-14","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-13","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-14","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-13","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-14","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-13","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-14","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-13","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-14","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-13","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-14","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-13","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-15","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-15","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-15","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-15","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-15","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-15","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-15","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-15","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-15","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-15","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-15","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-15","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-16","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-16","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-16","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-16","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-16","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-16","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-16","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-16","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-16","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-16","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-16","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-16","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-17","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-17","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-17","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-17","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-17","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-17","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-17","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-17","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-17","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-17","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-17","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-17","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-18","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-18","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-18","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-18","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-18","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-18","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-18","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-18","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-18","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-18","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-18","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-18","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-19","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-19","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-19","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-19","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-19","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-19","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-19","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-19","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-19","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-19","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-19","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-19","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-20","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-19","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-20","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-19","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-20","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-19","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-20","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-19","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-20","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-19","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-20","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-19","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-21","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-21","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-21","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-21","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-21","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-21","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-21","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-21","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-21","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-21","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-21","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-21","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-22","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-22","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-22","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-22","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-22","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-22","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-22","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-22","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-22","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-22","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-22","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-22","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-23","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-22","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-23","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-22","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-23","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-22","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-23","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-22","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-23","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-22","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-23","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-22","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-24","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-24","2019-10-24","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-24","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-24","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-24","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-24","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-24","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-24","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-24","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-24","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-24","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-24","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-25","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-25","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-25","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-25","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-25","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-25","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-25","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-25","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-25","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99104813D","2019-10-25","2019-10-25","2019-10-25","00:00:00","2019/12/13","10","1","0"
"2019-10-25","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-25","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-26","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-25","2019-11-20","2019-11-21","00:00:00","","11","36","0"
"2019-10-26","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-25","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-26","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-25","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-26","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-25","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-26","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-25","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-27","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-25","2019-11-20","2019-11-21","00:00:00","","11","36","0"
